date,AAPL,AMD,AMZN,AVGO,BA,BAC,CAT,COST,CVX,DE,DIS,EEM,EFA,F,GLD,GM,GOOGL,GS,HD,HYG,IEF,INTC,IWD,IWF,IWM,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LQD,MA,META,MSFT,MTUM,NEE,NKE,NVDA,PEP,PFE,PG,QQQ,QUAL,SBUX,SPY,T,TLT,TSLA,UNH,USMV,USO,UUP,V,VNQ,VZ,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,XOM
2020-01-30,126743200,70460200,126548000,21128000,6022000,50542800,3862600,1232600,8382700,2496400,11847300,105864200,26285300,42827800,9119500,11533000,27110000,3261700,4685700,20103300,4405500,18522400,1899900,5833600,21889700,6470600,9048900,6169800,20225600,1381300,5243400,1210200,14619200,3512100,48775500,51597500,858400,6328800,7065100,290504000,4058500,32316589,5894400,39568100,925100,12224900,75491800,67100717,14711800,435085500,4211800,6537900,3689650,160900,8571900,4142400,16719600,17398200,3163200,48861000,51210000,13158200,19933600,13824800,3847400,28808600,10989400,10461000,18544700
2020-01-31,199588400,60322400,311346000,22123000,4999600,54845300,6785700,1837000,13699600,1693300,12379100,99532200,40101600,59813700,14788300,18631400,43822000,3482800,5304700,35659700,9764500,25268400,2298000,12314000,30439000,8651700,12785200,8211800,17685200,1909700,3913500,1650100,20194800,5586800,31359900,36142700,894300,7536800,8780300,370420000,4753100,33894005,6612900,52015800,957400,11693900,113845600,54495840,14538100,235789500,5532600,4701400,4051950,784700,16699600,6370900,14283600,22041400,3635500,66861000,58958800,19083600,26964600,15280000,7586200,40949000,14476700,16844000,34282900
2020-02-03,173788400,46983500,117834000,21288000,4841800,48485500,4385300,2816800,8785500,1813400,12639900,71309200,35288000,71405400,9105300,17934700,71636000,2733000,5100900,25754700,5722100,16646600,1188000,6067600,17373200,5765200,10021100,6305700,12333600,2911500,5137800,1795800,11216300,4240100,15495600,30107000,805100,11041200,9727000,255564000,3977800,20875735,6052300,25408600,1121600,9090600,69083000,53993382,15309000,705975000,5646800,4735300,5052888,860600,10885900,7508200,15566400,24321200,5905700,42578400,40168200,15676600,25075600,21797600,6254800,27095800,11850600,16019000,27389300
2020-02-04,136616400,46302100,105786000,22559000,3779800,45061600,3501600,1982300,9909000,1412200,23519700,73939300,32540000,86196400,10525600,14346300,95880000,3052500,3505100,25063800,2569600,20970800,1579500,5214800,15994200,6541400,9157100,7607100,15417900,2369400,3177500,1216300,16799300,4158200,19628900,36433300,1169500,10482800,6559600,271544000,3494300,31150865,6512200,30691200,680100,9997100,62573200,42313451,11388300,914082000,4290200,4511000,5189425,469400,10205900,4422900,13924600,27190200,3504000,39639600,79273300,13597200,19097800,14290900,5309500,41384200,9575100,16697200,31922100
2020-02-05,118826800,42737100,87524000,24825000,6071800,54604800,4448100,1731800,6914100,1476900,27824100,74350800,28162100,145792500,6160700,19050400,36376000,3126600,3868600,36687700,9027500,23401400,1389300,6392400,17807000,5979900,10150700,9092800,11414900,2970400,4060900,1251800,9587500,3868000,12538200,39186300,1673400,8666800,6108300,208220000,3504900,29443490,6125400,38534800,964900,9982700,65951100,32620050,10782600,726357000,5761000,5457600,5089350,388100,8672400,4413700,10271900,34300800,3771700,68764000,51086900,12835800,32697000,20911400,3049300,32610200,14131000,13354000,32099200
2020-02-06,105425600,48670600,63660000,22683000,12845500,39511500,2283800,1917900,6274000,1805100,9504600,80118800,23422500,68823400,4819800,11866300,37822000,2225600,3930300,18329900,1697100,17408000,920000,6883200,14768900,6201200,8992300,6544800,9347000,2234200,3285000,833500,11028900,3422000,10567500,27751400,469000,7874400,5641800,218284000,3571400,21047748,9102700,22467100,582600,8901400,50359700,34705482,6683100,598212000,3044000,3507500,3249838,140600,7001200,3327500,10283700,24751800,1998100,30801200,37044400,8627600,13505600,9628500,2676700,29908200,6166500,11039800,16055400
2020-02-07,117684000,53107600,101906000,15883000,5337800,31263000,3812300,1903500,4830100,1711100,10948900,58449900,22188200,98256500,6379300,14437100,28360000,3006500,2456100,12865100,6177900,18134600,1659700,5430800,18029600,5700300,6379800,13268800,8757800,995300,2670400,883800,11517200,2584200,12242500,33529100,669500,6410000,4121800,189752000,3138500,21903596,5915100,25884900,642700,8073900,64139400,33363079,11374800,255952500,3425900,3666500,2610963,95700,5691100,3176200,9418100,15666600,2698600,27386600,27982500,12394500,16598000,14849000,3216600,21392800,6057200,7267600,15112500
2020-02-10,109348800,60971700,101124000,19218000,5876400,24373800,2331600,2336300,6011800,807700,8162100,45350800,13957600,71834900,5793600,12260600,38302000,2591300,2568000,14220000,1909100,22299300,992500,3955200,11428800,4835600,5960700,5775800,7984900,1435600,4892100,870400,10405800,3848100,11856400,35844300,833400,7666800,4213900,529608000,3775600,19998385,5216100,21478900,1313100,7289300,42070000,24552653,6699300,370338000,3147400,3075500,2825925,256100,6239500,4457000,8270200,9051200,4420500,29281200,17723700,8074200,16347600,7394100,3489300,16279600,4010100,5867200,20934500
2020-02-11,94323200,74719100,114920000,15527000,5311500,32476300,2381900,2047500,6072700,1315700,10790100,58708400,16040600,80164500,5179400,12718600,34852000,2238800,2692400,16821500,1657100,17975600,1095200,4446400,15005600,3715300,6578600,7123300,7431200,1385500,2976400,744600,10052700,3449300,25030800,53159900,724900,7850800,4871800,638556000,3870500,16027335,6105700,30198000,627100,5098500,54864500,42338872,7784100,175462500,2992200,3124000,3117025,268900,10231900,5362200,22488200,8116800,1703300,27689200,27997400,6291400,15105800,8375700,10001700,20539400,10277100,11015800,14908700
2020-02-12,113730400,45994900,66686000,15310000,4421500,36656700,3222000,1384600,5725700,1008200,8168200,41641100,13218100,111536800,5040600,12076300,31042000,2119200,3592100,26688200,1473800,15586600,816000,5009600,12123000,5166800,7958000,8096300,9179100,1238000,3953200,1419200,7069100,2451000,13813700,47062900,1702500,5836400,8075600,374644000,4217400,22944315,6031700,24471300,3387300,7747800,43992700,41453646,5595500,180337500,6701900,4362300,3927025,172400,7355800,6298700,20938000,6487000,1730200,34399600,26964200,7808900,12152800,8479000,2539700,16094800,4705700,7810600,17862100
2020-02-13,94747600,51640000,60636000,13857000,3783100,31775100,3318800,1438000,5991900,831100,7543100,64757500,20113100,67648800,7082100,7578400,22914000,1461300,2468100,13297900,1868000,11602700,1103400,3880400,12649300,5480200,7447500,37333600,8173200,2231800,3455500,800200,5437400,3001000,15396600,35295800,771100,7500400,5386800,528016000,5041400,22099745,7159000,22773200,2212100,8576600,54501900,32606942,7883400,394339500,3565500,3494300,3609588,592400,9495300,3683500,19460100,8235600,2761600,23949800,22758700,8231500,14802800,7950900,2825500,27175200,4778500,7106800,16949400
2020-02-14,80113600,52365400,52124000,19137000,4199800,26447700,2813400,1113400,5148700,1152400,9110500,45095300,15005100,46359700,5345400,8946000,23198000,1718700,2841600,11398800,2043600,13405500,987300,4781600,16006200,5716300,6627600,23915700,9965500,1280300,2273700,948600,8254500,2716300,10741700,23149500,1798700,7354800,4305300,1041924000,3555600,21006747,5889100,23438500,2023400,5686900,64582200,36262904,7137400,235405500,2485600,3705200,3057125,162600,6548800,3004800,9138900,7255000,2111700,25040000,22080200,5319300,12392400,5421200,2235200,21108200,5114200,4959600,10855300
2020-02-18,152531200,70133200,58912000,26693000,2904600,40318000,3869700,1547100,4975800,1177400,8214900,40176200,29201900,65094800,11524900,10531000,25642000,2736500,2892600,26635300,8356600,12758400,1091600,3853600,13412100,7230700,8996400,16772400,10075700,1524700,2858200,776100,9650900,3597300,15609200,27792200,827000,9789600,4916200,620164000,4938700,17988513,6767600,24394500,741600,5288800,57226200,32138644,6909200,245725500,3241700,3810500,2676363,148400,7651500,4186800,12427300,9416200,2952900,32629400,37768900,10399700,20633200,6902300,3260100,30069600,8409300,6740200,18948500
2020-02-19,93984000,58597300,51224000,20525000,4935700,29632100,2134900,1413600,5887500,1244600,7080900,45651500,16232700,69668200,9269800,9079500,22746000,2207100,2713300,18547500,1681800,13551200,956700,4094400,11084600,6115200,7071200,7947900,6265700,1590100,3082800,787200,10731500,3040300,12135100,29997500,3795600,21134800,6200500,694332000,2978800,17750941,4734000,22230500,5644100,5210800,48814700,29923989,5707700,381345000,3021100,3086900,3137575,246100,5927500,4415200,13642800,13654800,4301800,24910800,25643300,4638700,16615600,4971300,2606100,22391000,6427900,4636200,12804900
2020-02-20,100566000,74203400,62626000,25521000,2807500,42604100,2678200,1427500,4466600,2048500,5981700,109316300,24607700,52318200,8457300,7817900,25962000,3183700,3701800,31277000,3452900,26452600,1138500,7815600,20383800,7464700,7422800,7005900,7597200,1534700,3417000,1190600,13706000,4316000,13109200,36862400,1122000,10731600,6427600,810052000,2805900,42953135,6094600,42604000,1375700,5969200,74163400,35981156,9332900,264523500,2885500,3610600,3422725,385600,8531900,5556500,16748600,10361200,2939000,26101600,50344300,9518700,26324600,13397700,3901800,28810200,8080900,10832800,14817200
2020-02-21,129554000,88271100,92926000,24522000,3709900,46675500,2855600,2239000,6443900,5917100,7725800,70553100,24361900,58326300,16344500,8431500,42520000,3081600,3881100,23027000,5381000,20775900,2106300,7850000,18729900,7776800,9772800,6716800,10842400,1660100,2900900,1055500,12192700,4997100,14092300,48572600,1108400,11030800,5750900,768180000,4271800,32425256,8723900,66017200,4847600,5800500,113788200,37691897,13860300,214722000,2987100,3561700,3380650,1199500,9231500,3670800,15704300,13041000,2927400,27616400,51128200,13184800,29899000,10027800,2986900,23457200,6510800,12322600,20315700
2020-02-24,222195200,86624100,130940000,36849000,6073200,79159600,4964800,2300400,9539800,2292900,19336500,101505600,51653500,110048200,27171000,14743100,49560000,4139400,5350100,57828300,6803600,26903100,3014100,12878400,28239500,10588900,13618400,12622200,14415500,2020400,4727400,1117800,17894700,7816000,23080100,68311100,1250600,9091600,8364200,856916000,5027700,37969296,7533900,84522600,1180400,8313600,161088400,46190256,15929300,227883000,8790600,6257800,4694088,335800,13316800,5214600,18520900,18589800,5297200,66075000,70455400,18010100,42365200,19892700,4703100,40884200,16284500,17507200,32096600
2020-02-25,230673600,88699400,124382000,31892000,8052500,91586800,4840200,2881800,12871900,2358500,21032500,118601100,55520000,108888300,28091500,14621900,51580000,5343100,8061500,68418000,10014300,34495700,3347900,16210000,45047000,10529000,20797200,11732200,15915100,2743100,3401600,1600100,19930500,12715700,21433500,68073300,1942400,10285600,9602100,1055496000,7585800,41878898,8903200,97743000,1325800,9404000,218913200,64725329,20802900,259357500,8171200,8344600,4134238,355000,18539000,7378900,19384900,40124000,13048800,85674600,111826900,33000700,62934400,25721400,9190200,56276600,20301600,29219600,36414500
2020-02-26,198054800,86378400,104492000,23074000,6987300,80012800,3902500,2236000,11990400,2545200,31195900,109411100,64966000,92469500,17912500,14421900,49776000,4171100,6963000,69233800,19649400,26190100,3713100,15724800,39465000,10093800,24825600,11768200,15837800,2711200,4659000,1678000,23073400,9403300,16524500,56206100,2128800,9551600,9308400,747732000,6157200,47920005,6894200,79537700,3605500,10541500,194773800,53306756,22589500,211282500,6806600,10318100,4913738,1037600,14214700,9407200,16803600,28607200,6991500,97656600,95015700,32619800,55759600,26066400,8641900,52384600,13721600,24720800,29801000
2020-02-27,320605600,106416200,162880000,34837000,10982400,121148300,7369000,3625300,15783700,2957500,30827500,151063200,80201400,118642400,27878500,14940400,62290000,5848200,7612800,72596300,8629700,42226900,6479000,15389600,50530300,12566700,23005500,14102800,23754000,3685500,4292800,1894100,29687900,13814600,21682600,93174900,2673800,14604000,12825700,906416000,8605000,55444827,13298900,121822600,1943600,17120800,284353500,87815227,30687900,364158000,7604300,12483800,6233213,1103600,17536600,11869100,25907200,41394400,8635300,122557400,143536200,42597300,67825800,39092300,15861500,87206200,22047900,35433800,48141300
2020-02-28,426510000,100331800,189620000,44586000,15364300,171198800,8300700,7091800,20835100,3048300,35389900,201191200,122342000,116490700,42699600,20827000,80198000,6727100,11809600,97472600,13437000,60721700,7598000,23912400,72036400,19820300,45931400,16274100,40890600,5555300,7898300,3363800,25073300,12846000,32568900,97012700,2381300,27468400,16552400,1133252000,14164000,66057447,22784300,148173700,4074200,19108600,384975800,160070673,44935200,363343500,9961000,16727900,5373138,4081100,22659000,22471800,45828300,61483400,17880300,137511600,192063500,79118200,111854400,50978800,44499000,180526200,27750600,41232200,62446700
2020-03-02,341397200,102324700,135234000,31976000,11012300,147776300,6100200,7563800,15050800,2532100,21775900,135152300,78735900,96766000,16295400,14994600,55430000,5285500,7150800,72357700,19402100,43140300,3962500,11450000,33569300,11508200,27355400,14470800,25698600,3489600,7355700,2859900,15922600,9688100,24949000,71030800,2639800,19305600,14102000,890744000,8504500,42034469,12399800,112933900,3411300,14258700,238703600,90605027,28152400,302925000,8866300,12385900,5173363,1447200,17434500,14250500,30736200,33634600,7324000,73285400,127115500,44798900,70008600,27103100,19686200,84351600,22359400,19022400,38127600
2020-03-03,319475600,141972300,150690000,29930000,7499300,138698500,6358100,5131400,16525500,2443100,19529700,141798700,77691700,97457800,28687700,15816200,56602000,5677200,8432500,58721000,11462300,49740300,3756900,9966800,42941300,13662500,32547700,11011400,27099200,4063300,6936600,2531400,39141000,8051100,27984100,71677000,1653800,15636000,14767600,652792000,8728300,46174475,12510900,131953500,2987700,12395900,300139100,84481792,38608000,386760000,9188100,13061400,6408250,1429500,15226400,14654200,27500200,56780400,9167600,97190600,256525000,53823900,94989200,35237500,37983700,126558000,33385500,29548600,50580700
2020-03-04,219178400,93311800,95458000,23477000,6986100,111239800,5074700,4219300,14753000,2513800,13842100,80064800,41681700,70588100,12315500,16227800,47598000,3520400,6770000,52664700,7627100,29223100,2238300,7126000,36195800,10560500,25795900,8588100,20526100,2755600,5301900,2025800,23702000,6463800,23062500,49814400,1545300,14713200,6904400,597408000,7635700,38712155,9459300,73086200,2320500,10999600,176613400,55701210,23463700,225735000,14533000,6208100,5793713,613900,10789100,10638200,17626400,28159600,3398100,48969000,124408000,32387800,44727600,26214300,13712900,62856400,26418700,14684400,24079600
2020-03-05,187572800,98302700,94964000,24374000,14669100,110878700,6015300,6407700,12814400,1878400,22397200,107474200,46294000,78070900,17973500,17921300,54380000,4151500,6473900,62455700,5284200,29099200,1995200,5916800,32729400,11339200,25025600,12581900,17948500,3204300,6882100,1967200,22089500,6621300,19333400,47817300,1144800,12412000,8851100,540328000,6579100,35096303,9363500,78705500,1424900,12545300,186366800,59974684,17786200,162790500,5908400,6288200,4140325,848300,10106900,9803600,21249900,28354600,4009100,58774600,130265700,28762200,49019000,16556300,13348200,67070200,17873000,14599600,40788200
2020-03-06,226176800,124590900,105472000,30169000,12861800,119121200,5767900,6185500,16861900,2973400,22899600,104006900,64277200,109932200,26973400,20009500,64640000,5071900,7399900,69860600,11614800,36259200,2875900,7349200,39688300,12239100,38159400,8694600,22353900,4466800,8010700,2161000,30099900,7061500,24559600,72821100,1258900,14556400,12336400,515412000,6754900,40931036,9817400,89828400,1870000,18080100,228667200,64721224,76288300,189943500,5361900,7646200,9782050,1574800,15183200,10302700,22510800,37882200,6736400,123034800,160606600,40681300,57631800,24800200,16942300,70997800,17917700,16655000,55640500
2020-03-09,286744800,80859800,156264000,43934000,11585500,145196000,8636200,5203100,30595500,2886400,26233600,143376900,68431000,103901700,24868700,28350600,69252000,6443000,10120500,73609600,24791700,56197000,4722100,8876800,56320000,13848600,40352000,16231400,27898300,4822700,5351300,3086700,27166000,8498300,29949000,70419300,2251600,15564400,13272700,614160000,8716300,43183856,13116500,116424000,3206400,15930300,309417300,89990559,41552800,256105500,8070700,9272400,19268563,2684400,20486400,14017500,31862200,28490000,6080000,133113800,134165700,24792500,59119800,19126300,12791800,74339400,21968500,16829800,72896300
2020-03-10,285290000,76228200,142666000,55071000,13059600,134863600,8293200,4245500,22642900,2797700,24083700,142773700,110061600,101873600,18811500,18287700,54872000,6803900,7206600,57598000,15072900,36569000,6184700,10884400,54432700,12698100,31102700,12339200,27457400,5604100,5961200,2505600,30024700,8131400,24517800,65354400,5786300,23743600,12755900,580648000,8258600,40548329,11419100,100599200,4144600,18414000,276444100,75018634,37728300,233916000,7366000,14800500,10698375,5135700,16119400,11782100,34330900,33436000,5108100,96862200,149282300,18385600,71164600,28174800,18902400,81616800,26473200,21939200,60445900
2020-03-11,255598800,101601100,112496000,36030000,28503500,127347000,6543600,3622700,18412800,2397300,24771300,137795400,77459000,98587100,18159900,21309700,54732000,5314000,7253900,60006600,13316100,38563500,4406900,10076400,51354800,17763400,38127000,11763400,22653900,4315300,7211800,1950800,37310300,8366800,20373900,56371600,2367400,19631200,16172000,499964000,7465100,65350213,16456000,89168800,2998000,17138000,255316300,59972036,29519300,199837500,7744600,8619900,8137688,722700,14598200,16447000,21147400,29909600,5854600,86954600,146915400,28414900,63304200,17759800,16089100,64307800,23217900,15254600,51986100
2020-03-12,418474000,107461500,226924000,64281000,31734400,139552600,10285900,7307600,25768200,3288700,40392900,171341200,91385100,89453100,32893400,20344500,94326000,8357700,10928700,82926400,10671600,50661700,5583200,13687200,70114300,21539200,49725200,15386400,31913100,6340400,7836300,3892600,41021400,15031500,43266300,93226400,2102700,31668400,21534800,816540000,12808300,62731445,20988000,137820700,3878100,25170600,392220700,111500925,24361800,283636500,10496600,17075700,11630325,3224700,27467700,16761500,45610600,30731600,9472200,77658200,161437500,23659800,65490600,26713800,9058600,77766400,20652200,19961600,65725300
2020-03-13,370732000,86689700,176194000,84714000,21168500,128357400,8718600,6100100,23497500,2525500,40960100,128272900,73588700,125375300,35177200,17909800,79400000,6368400,10292300,69164600,8697200,48805100,6182400,14725600,57915100,20084200,38543300,15014300,33697200,6386900,6841700,3877800,33470600,9934900,35028600,92727400,2065900,31586400,21859600,634836000,12007700,60553038,17378700,134882000,4118200,19247200,329566100,85647971,19812900,339604500,9308400,12226100,9832213,1333500,19948900,10968600,45744000,24228000,7604700,68196800,160945700,18660300,65849600,24835800,9694900,54277200,29162800,16073800,79891500
2020-03-16,322423600,84545900,178346000,76935000,26844400,121688800,9899000,5465500,17535300,2617700,35379500,101553900,54122400,110310900,24496000,18056800,96520000,6888000,12536600,43080100,6971700,53878900,4849000,11830400,59095700,18877900,38589700,14821500,28682300,7079300,6619700,2351500,19928900,12111500,39120400,87905900,2008900,20240400,17976700,726972000,10733300,50995050,17367400,92054400,2575100,23354300,297240000,77820218,30496700,307342500,10303500,10590100,9516613,1673200,23692000,11396500,36990400,28854200,19813500,80467200,110661600,18656400,81244800,27436800,5840100,56293400,21474800,16817800,48924700
2020-03-17,324056000,92741900,218342000,70662000,54492200,120065700,7206100,7170600,22684200,2909600,27526200,92310900,55045400,104233500,24490300,23544400,83194000,6876300,16234400,68569400,5680300,52085200,5385200,14765200,59344800,18911800,35239800,12594400,32106700,4956600,8909200,2626200,19074000,12665200,34255600,81059800,2252900,21538000,17122100,833632000,14242300,54220606,19451400,121257100,3226100,25045200,262070500,78966008,18570900,359919000,9642200,10076100,8618150,1456000,22298000,9100900,33898000,22089800,14016600,90887200,122295100,24962200,100814600,32318100,7267800,77946000,27899700,27134000,41204400
2020-03-18,300233600,106949300,192904000,98993000,61943200,148272500,6995100,6701800,24947300,2635000,43592500,101136100,74919600,125954700,21953400,39591100,93044000,9543200,14681900,54289800,13256300,49309900,6209400,20760400,62296700,17521100,41525600,11805700,35408300,4723900,6734600,3589400,23808700,11352800,37553100,81593200,1758600,22198000,19498800,874268000,15250800,43884976,23139200,114156300,3259800,28770600,327597100,100669546,47061000,356793000,12917500,11038600,23764250,4116300,22787500,15714500,38417400,19751800,18094800,104271600,145056400,26018900,107412400,35524900,12255800,85692800,28931000,27657600,54036400
2020-03-19,271857200,88939000,207998000,74438000,40210600,122461300,6870800,5429500,29871000,2455700,30866800,68919700,65863000,126603800,20828900,34361800,74064000,6548200,13499100,45706300,6702900,44538000,6106500,11021600,62654700,18482300,32175100,12585300,41956900,4296100,6554800,2836700,29077100,9126400,39862300,85922700,2013100,17441200,16177200,765512000,9393500,59820929,16428100,120896500,3322700,25167400,289322000,80521973,21175300,452932500,8065200,10031100,16267000,4056500,19362800,13090000,33024900,17973800,14289200,104453000,105652800,16868000,123454200,26807900,13526100,65459000,27121100,14884200,49412400
